#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260905    01:00:35       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:35       1    162     36     39     43      8      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:40       0     70     36     39      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:40       1    166     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:45       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:45       1    166     36     39     45      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:50       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:50       1    163     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:00:55       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:00:55       1    164     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:01:00       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:01:00       1    167     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:01:05       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:01:05       1    164     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:01:10       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:01:10       1    162     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:01:15       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:01:15       1    165     36     39     44      9      0      0      0      0   2619   1980  10217  10218      0 
 20260905    01:01:20       0     70     36     38      0      0      0      0      0      0   2619    345      0      1      0 
 20260905    01:01:20       1    166     36     39     45      9      0      0      0      0   2619   1980  10217  10218      0 
